transaction_id,transaction_datetime,transaction_type,amount,origin_account,destination_account,old_balance_origin,new_balance_origin,old_balance_destination,new_balance_destination,is_fraud,is_flagged_fraud,merchant_category,location,channel
TXN-09dd8a4b-deb0-4d61-afa1-d3046c24d130,2025-02-20 19:15:16,PAYMENT,336.81,ACC27092236,ACC39888974,17219.7,16882.89,3559.0,3895.81,0,0,groceries,London,card_terminal
TXN-280f9edf-abcc-4afe-bcc4-99ab41bb21f9,2025-02-20 20:05:58,CASH_OUT,9112.5,ACC53771998,ACC47071046,18292.06,9179.56,2010.36,11122.86,0,0,healthcare,Nottingham,atm
TXN-8d807afd-0f06-4453-85e6-c4a01a4c43b3,2025-02-20 20:17:28,CASH_IN,720.97,ACC59093496,ACC22120246,19333.35,20054.32,25804.22,25804.22,0,0,financial_services,London,mobile_app
TXN-b6648477-21e6-469c-a1d5-fafe93e4bbca,2025-02-21 01:51:45,CASH_IN,4414.63,ACC86541906,ACC85405783,14577.41,18992.04,22915.7,22915.7,0,0,utilities,Bristol,online_banking
TXN-82cbe449-4907-4123-a4d6-07e86afdf054,2025-02-21 05:58:58,TRANSFER,7190.38,ACC68260195,ACC18250139,10395.24,3204.86,2087.44,9277.82,0,0,financial_services,London,mobile_app
TXN-911d5884-2b39-47e0-99f8-7ff8806f5da4,2025-02-21 07:10:59,DEBIT,1631.83,ACC50470861,ACC21311994,13979.67,12347.84,26630.25,28262.08,0,0,groceries,Newcastle,card_terminal
TXN-e3a43132-801e-49ab-81a1-518ac17e894d,2025-02-21 14:46:23,DEBIT,26.29,ACC87840078,ACC97954019,6059.54,6033.25,24669.27,24695.56,0,0,groceries,Nottingham,atm
TXN-cf3f9710-6f7c-4df0-86dc-6ebd3b676352,2025-02-21 15:58:55,PAYMENT,1496.47,ACC41452485,ACC82445335,14095.4,12598.93,1460.29,2956.76,0,0,utilities,London,branch
TXN-12cf30ae-a604-483d-aa2b-54685d600ef5,2025-02-21 18:12:26,CASH_OUT,5600.43,ACC15402922,ACC16080513,7375.57,1775.14,4328.02,9928.45,0,0,groceries,Birmingham,atm
TXN-9d753e11-d72e-404b-b37d-47755f78f703,2025-02-21 19:31:22,CASH_OUT,8650.31,ACC54446182,ACC13704481,19341.09,10690.78,8373.75,17024.06,0,0,transport,Liverpool,atm
TXN-5ce3420f-0bf5-4a31-a065-91a62738f297,2025-02-22 01:14:00,TRANSFER,9163.11,ACC46780559,ACC20750109,12663.92,3500.81,26384.02,35547.13,0,0,travel,Nottingham,online_banking
TXN-a8b81e06-afdd-4212-be41-da0b649ff189,2025-02-22 02:40:43,CASH_IN,4565.34,ACC75299245,ACC93977718,4238.65,8803.99,3020.15,3020.15,0,0,transport,Leeds,atm
TXN-4802b509-2cc4-4527-8f16-567550dc5d8a,2025-02-22 03:14:08,CASH_OUT,9678.45,ACC24666517,ACC95386667,13203.87,3525.42,11483.66,21162.11,0,0,retail,Birmingham,card_terminal
TXN-45da49ed-51c9-450a-847e-58ee475f98e6,2025-02-22 03:53:39,PAYMENT,2242.71,ACC44130133,ACC91987136,9899.2,7656.49,24655.16,26897.87,0,0,utilities,Leeds,mobile_app
TXN-53ad3c29-46ee-4301-a99c-2221a3d41c15,2025-02-22 04:30:32,PAYMENT,1079.86,ACC75419352,ACC10927505,4031.13,2951.27,15872.9,16952.76,0,0,entertainment,Glasgow,mobile_app
TXN-77bfd2bc-dad7-479e-9921-91a9a411a42e,2025-02-22 07:16:48,TRANSFER,2339.13,ACC60403103,ACC39616854,2291.64,0.0,6833.46,9172.59,0,0,transport,Nottingham,atm
TXN-334f1951-12bb-4943-b2a5-05c6812a627c,2025-02-22 21:04:11,PAYMENT,2180.13,ACC56008827,ACC98014684,4723.33,2543.2,28423.46,30603.59,0,0,retail,Nottingham,mobile_app
TXN-f2eef33d-9a40-4194-ac09-4f28de143c03,2025-02-22 21:52:33,TRANSFER,6084.93,ACC29154498,ACC88201440,9481.13,3396.2,14450.05,20534.98,0,0,entertainment,Cardiff,branch
TXN-5cda5ad3-b334-404e-99eb-cadaa53359c5,2025-02-23 12:01:23,TRANSFER,1615.71,ACC25212062,ACC74628070,12080.2,10464.49,24508.65,26124.36,0,0,travel,Nottingham,online_banking
TXN-eb207bfa-60f6-46a3-abab-9dd85dcda00b,2025-02-23 13:38:01,CASH_OUT,1840.81,ACC61335545,ACC70201634,2795.03,954.22,19245.75,21086.56,0,0,financial_services,Sheffield,branch
TXN-a280c3e7-e421-413d-8cb1-a9768fc65650,2025-02-23 14:51:51,PAYMENT,2354.26,ACC30027648,ACC50250352,13459.72,11105.46,23574.14,25928.4,0,0,financial_services,Birmingham,atm
TXN-865af132-7363-4615-b27c-94e6be77d292,2025-02-23 16:09:37,PAYMENT,1044.26,ACC96528081,ACC12883305,13679.83,12635.57,27951.64,28995.9,0,0,restaurants,Leeds,atm
TXN-1212da15-d2eb-47f6-ac36-03870ec18cd3,2025-02-23 19:46:22,CASH_OUT,2238.62,ACC82079745,ACC64145722,3759.0,1520.38,2045.29,4283.91,0,0,transport,Bristol,card_terminal
TXN-1e1fe2ea-2351-4a3d-b0a3-f0075289d510,2025-02-23 22:55:44,PAYMENT,615.88,ACC87265240,ACC36096655,9555.21,8939.33,25492.13,26108.01,0,0,financial_services,Nottingham,mobile_app
TXN-b7d61ba8-b4ab-4866-a1d7-8a3166ac9a66,2025-02-24 06:07:29,DEBIT,1697.4,ACC17560687,ACC22891308,19770.84,18073.44,4428.16,6125.56,0,0,retail,Nottingham,mobile_app
TXN-6aba5995-e947-4258-81e7-78c2bd85820d,2025-02-24 07:21:58,PAYMENT,45.62,ACC27705074,ACC97241147,18595.71,18550.09,4739.51,4785.13,0,0,restaurants,Birmingham,branch
TXN-764c48fd-4f97-4fdc-906c-407deb70ee4d,2025-02-24 10:04:25,CASH_OUT,4910.89,ACC15917225,ACC10475894,18116.2,13205.31,25383.11,30294.0,0,0,retail,Birmingham,card_terminal
TXN-2d8a0a55-5ae8-41cd-97f2-08a260cf6675,2025-02-24 12:31:04,DEBIT,148.01,ACC36227100,ACC36893461,10191.45,10043.44,25055.25,25203.26,0,0,utilities,Manchester,online_banking
TXN-7139984d-216d-42b1-bfa8-eb0ddc7e0644,2025-02-24 13:42:25,CASH_OUT,8060.6,ACC56802956,ACC71605671,6178.65,0.0,29010.73,37071.33,0,0,restaurants,Leeds,card_terminal
TXN-e13faa14-29f4-4c3b-9d34-cc0afe95092a,2025-02-24 15:02:15,CASH_OUT,524.9,ACC22681476,ACC72365138,1623.0,1098.1,1352.85,1877.75,0,0,restaurants,Bristol,card_terminal
TXN-618c417d-8f7f-43de-9764-301c4d4b0398,2025-02-24 17:00:20,TRANSFER,5511.03,ACC51803852,ACC32033022,15925.14,10414.11,6131.2,11642.23,0,0,utilities,Leeds,card_terminal
TXN-521286be-5a7a-4f98-8263-3fdffa800f58,2025-02-24 17:40:56,TRANSFER,7556.64,ACC91480362,ACC69330166,1090.27,0.0,2447.45,10004.09,0,0,financial_services,Liverpool,online_banking
TXN-c90a2512-17b1-44bf-93c5-9c58085c6f46,2025-02-24 23:33:13,PAYMENT,1993.63,ACC14966557,ACC37110707,6279.76,4286.13,14561.47,16555.1,0,0,entertainment,Liverpool,online_banking
TXN-b28c0f5e-f2cc-410f-9ae3-bd83406bba11,2025-02-25 07:57:04,TRANSFER,3956.71,ACC92405160,ACC96347387,12945.12,8988.41,3252.91,7209.62,0,0,transport,Nottingham,card_terminal
TXN-9f4b00b2-2e61-4f34-a9bf-2377ee169f40,2025-02-25 08:48:17,CASH_OUT,8209.34,ACC84590103,ACC62527771,12038.92,3829.58,10052.7,18262.04,0,0,utilities,Cardiff,card_terminal
TXN-f37a8274-3c35-4e3c-8357-64082a3f9f99,2025-02-25 10:04:24,CASH_IN,44.06,ACC58249394,ACC28026223,4998.89,5042.95,6645.77,6645.77,0,0,retail,Nottingham,online_banking
TXN-520298f4-b556-4c01-8fb8-2097a0ec44c1,2025-02-25 10:18:03,PAYMENT,1250.53,ACC45328305,ACC92266282,19470.09,18219.56,8430.02,9680.55,0,0,restaurants,Newcastle,online_banking
TXN-044d2cb0-7787-4c82-8aa5-84acb52daa16,2025-02-25 14:22:20,DEBIT,1992.93,ACC43540489,ACC31913660,11009.42,9016.49,5657.13,7650.06,0,0,financial_services,Sheffield,online_banking
TXN-206fd98b-92eb-427e-8b35-80ed6d6770e0,2025-02-25 17:17:10,PAYMENT,2387.97,ACC31311258,ACC91028510,17327.42,14939.45,3897.97,6285.94,0,0,restaurants,Cardiff,branch
TXN-fb09ecad-0447-4773-b1f9-440e9ca80621,2025-02-26 01:35:26,TRANSFER,8321.88,ACC65144509,ACC58895439,15444.85,7122.97,24271.31,32593.19,0,0,utilities,Nottingham,online_banking
TXN-8f943ca0-1cee-4a28-9855-c3edaa966ae6,2025-02-26 04:13:55,DEBIT,509.38,ACC37568520,ACC88268756,10779.54,10270.16,4936.11,5445.49,0,0,travel,Manchester,card_terminal
TXN-b091be49-d70e-4ab6-9ca2-8dcddd77e2a4,2025-02-26 08:12:43,PAYMENT,1860.46,ACC95065651,ACC96923747,4141.44,2280.98,26065.5,27925.96,0,0,retail,Cardiff,mobile_app
TXN-69983019-7606-4402-952e-789c567560c4,2025-02-26 09:28:52,TRANSFER,1654.48,ACC59616555,ACC34762712,2426.65,772.17,29813.19,31467.67,0,0,utilities,Newcastle,online_banking
TXN-a04d9474-1568-4b8b-94e2-dcb305a6e2e3,2025-02-26 16:05:54,CASH_OUT,2141.32,ACC38682516,ACC78608612,15736.6,13595.28,18199.85,20341.17,0,0,travel,Edinburgh,atm
TXN-1727a63c-effe-4c5c-b1e2-7891f90f9ca0,2025-02-27 00:37:40,CASH_IN,2784.78,ACC22489409,ACC49491631,4882.45,7667.23,14282.79,14282.79,0,0,utilities,Sheffield,branch
TXN-b9e0d467-9b14-414e-8d59-4bf41065df63,2025-02-27 02:19:44,TRANSFER,7181.88,ACC63584671,ACC91181404,9233.23,2051.35,6051.08,13232.96,0,0,utilities,Newcastle,card_terminal
TXN-2f8a829a-da5a-499b-a51c-9ea7ef9034ad,2025-02-27 04:27:19,CASH_OUT,7542.7,ACC80029938,ACC80811787,17767.19,10224.49,28975.09,36517.79,0,0,utilities,Cardiff,online_banking
TXN-9335b290-fa21-4f17-90a1-418fc0546e13,2025-02-27 06:00:05,PAYMENT,195.95,ACC43925761,ACC37833011,2193.97,1998.02,22996.17,23192.12,0,0,healthcare,London,atm
TXN-ed8a6e20-a869-4213-9fe6-4eb5a846b886,2025-02-27 11:30:26,TRANSFER,4617.99,ACC25932563,ACC76756320,16045.1,11427.11,13442.96,18060.95,0,0,groceries,Manchester,mobile_app
TXN-8dec8f88-8c1a-4f85-b049-f4aa1a2ca11e,2025-02-27 13:30:37,DEBIT,974.11,ACC22410307,ACC81891784,5174.41,4200.3,9907.89,10882.0,0,0,utilities,London,online_banking
TXN-684fd010-7ba7-49bc-b33c-9a66a877d61c,2025-02-27 16:58:06,PAYMENT,344.6,ACC52148834,ACC64561191,15425.92,15081.32,3269.19,3613.79,0,0,transport,Newcastle,online_banking
TXN-90b20340-afaf-4948-b89c-28ca8c1ab6e5,2025-02-27 19:11:02,CASH_IN,4827.96,ACC33481693,ACC45609215,17555.17,22383.13,20364.05,20364.05,0,0,retail,Bristol,mobile_app
TXN-818c8000-69b1-4434-b633-ea0a7f8a6ca4,2025-02-28 03:25:15,TRANSFER,7723.69,ACC79946108,ACC99390064,8914.92,1191.23,22128.57,29852.26,1,1,utilities,Nottingham,branch
TXN-8a9ff2e7-0dc0-418f-bb17-16d92c377175,2025-02-28 05:14:52,PAYMENT,905.34,ACC84021128,ACC66515994,17001.65,16096.31,23359.41,24264.75,0,0,utilities,Leeds,atm
TXN-54b1daf2-e7b1-40e8-bbf7-7e5a1ff3afb8,2025-02-28 06:07:30,CASH_OUT,7645.44,ACC57268285,ACC32718459,9823.56,2178.12,21706.74,29352.18,0,0,entertainment,Edinburgh,atm
TXN-e8341622-f8d8-40a0-8857-41f9afbcdce0,2025-02-28 10:46:40,PAYMENT,192.25,ACC45450260,ACC72314252,14499.17,14306.92,27143.38,27335.63,0,0,groceries,Manchester,card_terminal
TXN-45765f49-04ee-4a4b-9685-2f0eb45b24e0,2025-02-28 16:53:06,CASH_OUT,7047.88,ACC28605786,ACC64406548,17172.65,10124.77,22418.6,29466.48,1,0,entertainment,Bristol,online_banking
TXN-f5d57d36-4f62-45e0-8f50-2d195a9d0870,2025-02-28 17:14:03,CASH_IN,4840.8,ACC14376489,ACC31050667,10312.39,15153.19,15874.23,15874.23,0,0,healthcare,Bristol,online_banking
TXN-f012e30a-5ec3-430d-98d6-b2cacde546fb,2025-02-28 18:32:50,CASH_IN,4470.04,ACC66925051,ACC84094900,13938.27,18408.31,27909.33,27909.33,0,0,travel,Sheffield,branch
TXN-8e55e693-e661-438a-ad19-53eac58e8967,2025-03-01 02:05:52,DEBIT,606.22,ACC85482164,ACC65388634,4584.36,3978.14,25726.24,26332.46,0,0,financial_services,Newcastle,branch
TXN-2879046c-ecc8-4d4c-b1a3-fe87dfb89f7a,2025-03-01 02:29:03,CASH_OUT,7105.54,ACC21079489,ACC83608832,2815.96,0.0,20108.87,27214.41,0,0,utilities,Edinburgh,mobile_app
TXN-73cff033-741d-47a4-9afe-1b80c668af99,2025-03-01 05:28:10,DEBIT,724.58,ACC80220858,ACC48893851,19392.45,18667.87,14967.81,15692.39,0,0,healthcare,Glasgow,atm
TXN-ec6890ab-b0d4-4c5c-859a-a95c1629cf9c,2025-03-01 06:03:41,PAYMENT,731.49,ACC66701914,ACC49516346,8020.99,7289.5,9136.62,9868.11,0,0,groceries,Edinburgh,online_banking
TXN-4082d04d-23ae-4ec1-b325-f52d623be20f,2025-03-01 06:36:59,CASH_IN,2830.67,ACC16749089,ACC44917589,639.33,3470.0,19282.49,19282.49,0,0,financial_services,Bristol,card_terminal
TXN-7d15abc8-f60c-44a6-bb76-cd6e9061bff5,2025-03-01 08:09:50,DEBIT,1088.09,ACC96920825,ACC30813102,8577.74,7489.65,1213.14,2301.23,0,0,travel,Newcastle,online_banking
TXN-e5cfaaf3-fad1-4e45-ba67-1edea66474d2,2025-03-01 09:19:46,DEBIT,600.17,ACC59512272,ACC32520277,9523.87,8923.7,3431.68,4031.85,0,0,transport,Birmingham,online_banking
TXN-4758335a-394d-48d2-b082-6b008dd943cc,2025-03-01 14:01:10,TRANSFER,797.69,ACC35221850,ACC75450681,9942.65,9144.96,6374.26,7171.95,0,0,transport,Bristol,mobile_app
TXN-a11c98ca-e08e-47c4-b9b5-ea4fcec3e601,2025-03-01 15:53:23,TRANSFER,592.94,ACC25572483,ACC76425800,3744.51,3151.57,14107.43,14700.37,0,0,groceries,Nottingham,online_banking
TXN-bdc31d60-07c3-4656-91b7-fb0c08bb1c0a,2025-03-01 17:25:22,PAYMENT,1367.3,ACC94790150,ACC34464938,16288.83,14921.53,5252.67,6619.97,0,0,entertainment,Manchester,atm
TXN-64890df9-9938-4369-87d2-5f1db23e0599,2025-03-01 20:05:05,TRANSFER,2405.53,ACC27417599,ACC92134318,9931.04,7525.51,10826.9,13232.43,0,0,transport,Manchester,online_banking
TXN-86a72333-a1d0-4fcc-8190-ba8eecaaec2a,2025-03-01 23:28:18,TRANSFER,8529.9,ACC83774735,ACC19817298,17042.62,8512.72,27971.1,36501.0,0,0,restaurants,Glasgow,card_terminal
TXN-4d97face-41ad-479d-b502-6ea551a0ad6c,2025-03-01 23:50:20,CASH_OUT,648.09,ACC11118594,ACC18938604,4093.85,3445.76,20895.8,21543.89,0,0,financial_services,Glasgow,online_banking
TXN-f45b8f8d-3553-4cae-a0f3-e43ecceabcf8,2025-03-02 11:25:39,PAYMENT,1685.88,ACC57451057,ACC39335449,16439.39,14753.51,2280.86,3966.74,0,0,restaurants,Birmingham,branch
TXN-a42f4a4a-1481-4090-b3d7-f02a87512379,2025-03-02 15:34:48,PAYMENT,472.42,ACC54835989,ACC12795332,18007.4,17534.98,4255.01,4727.43,1,0,entertainment,Liverpool,online_banking
TXN-b4dcf01e-dce1-4909-8046-b1523ec62779,2025-03-02 16:06:01,DEBIT,811.4,ACC94743076,ACC50643870,19422.36,18610.96,9484.17,10295.57,0,0,restaurants,Cardiff,card_terminal
TXN-ef67c742-21ba-46f3-ac90-ee14e0446a00,2025-03-02 17:00:35,DEBIT,76.29,ACC82555977,ACC46562845,13304.63,13228.34,25811.06,25887.35,0,0,healthcare,Nottingham,online_banking
TXN-fee0fc1e-3e7a-4816-bca2-5f69064185dc,2025-03-02 19:07:32,CASH_IN,715.05,ACC55018873,ACC18873909,11784.88,12499.93,2582.34,2582.34,0,0,financial_services,Manchester,branch
TXN-e8b1c206-defd-41d7-a991-357e923e0bde,2025-03-02 23:39:00,PAYMENT,203.29,ACC60191981,ACC34692904,15618.54,15415.25,4022.6,4225.89,0,0,financial_services,Nottingham,atm
TXN-46f6e9ed-763f-4297-95ae-2b98489f2c8a,2025-03-03 02:48:02,CASH_OUT,4956.58,ACC58469365,ACC43782566,1359.02,0.0,13040.29,17996.87,0,0,utilities,Edinburgh,atm
TXN-46e10838-e536-4e78-b0c4-cc1498878aaf,2025-03-03 02:54:54,CASH_OUT,9783.42,ACC29070658,ACC80653292,11406.18,1622.76,21146.48,30929.9,0,0,restaurants,Nottingham,mobile_app
TXN-9dcc2ba5-7210-4b0b-a1b3-52a0d8e55361,2025-03-03 11:06:59,DEBIT,1836.04,ACC42026965,ACC32848229,1975.43,139.39,15097.2,16933.24,0,0,retail,Glasgow,atm
TXN-f6d346a1-8025-43db-a0e6-b83ab515466a,2025-03-03 16:54:35,TRANSFER,3009.47,ACC37383505,ACC55659873,1552.16,0.0,1797.39,4806.86,0,0,entertainment,Bristol,branch
TXN-ac78c33f-c0ff-4359-b2a1-c721f8cfc376,2025-03-03 19:41:06,CASH_OUT,9872.84,ACC42333267,ACC42662689,9389.38,0.0,26892.26,36765.1,0,0,utilities,Birmingham,card_terminal
TXN-91c77904-ef3f-4038-8a08-7fff15619140,2025-03-04 04:09:44,TRANSFER,6642.99,ACC89478790,ACC90003898,1650.1,0.0,27925.9,34568.89,0,0,travel,Bristol,online_banking
TXN-7f3f0e57-8728-4a47-974b-6f3afb1fd3d7,2025-03-04 04:58:15,TRANSFER,8427.75,ACC36189702,ACC61532114,12426.26,3998.51,25965.67,34393.42,0,0,healthcare,Newcastle,atm
TXN-9686559f-c85d-4f61-9fd3-505df5f59532,2025-03-04 06:59:26,CASH_OUT,3657.85,ACC40406092,ACC28463709,3687.23,29.38,6425.78,10083.63,0,0,entertainment,Manchester,mobile_app
TXN-2913847e-48ac-4891-be16-b8b9e01cc61e,2025-03-04 09:23:13,PAYMENT,847.65,ACC55677542,ACC57679636,2367.99,1520.34,6800.71,7648.36,0,0,groceries,Newcastle,mobile_app
TXN-94598fe2-c6ef-49ea-b22d-d41eb92e1f20,2025-03-04 12:31:33,DEBIT,2473.56,ACC85920407,ACC77430081,15660.12,13186.56,10773.36,13246.92,0,0,retail,Sheffield,mobile_app
TXN-5dcbe30f-361a-4b1d-9885-56a00a28dd8a,2025-03-04 14:09:16,CASH_IN,716.92,ACC18454727,ACC82551667,3942.55,4659.47,21592.17,21592.17,0,0,restaurants,Nottingham,online_banking
TXN-bf37a94d-0322-45b0-b71b-204f92110685,2025-03-04 15:44:30,CASH_IN,1438.98,ACC51621092,ACC91002225,15075.92,16514.9,19621.93,19621.93,0,0,entertainment,Bristol,branch
TXN-61aede7b-57cd-4dc5-bca3-baa8476c98aa,2025-03-04 16:08:58,CASH_IN,322.91,ACC19863756,ACC20843514,9631.74,9954.65,12048.52,12048.52,0,0,retail,Cardiff,mobile_app
TXN-a8dbcaaf-aab1-4827-907e-f869b3ade0ca,2025-03-04 18:41:26,CASH_IN,2987.28,ACC89327948,ACC92073508,11130.66,14117.94,8723.24,8723.24,0,0,travel,Leeds,card_terminal
TXN-ba30a8ea-3ac4-4c48-9dae-a091088874e4,2025-03-04 19:11:06,TRANSFER,1182.48,ACC99541016,ACC51395350,8655.28,7472.8,8497.39,9679.87,0,0,groceries,Leeds,card_terminal
TXN-4f0eb355-1266-4a2a-b7d4-abf0871b951c,2025-03-04 19:25:22,TRANSFER,9700.74,ACC60292051,ACC25161415,8845.56,0.0,7629.18,17329.92,0,0,retail,Newcastle,online_banking
TXN-522143d1-27fd-4700-9c9f-62ea76793290,2025-03-04 23:38:09,CASH_OUT,9759.81,ACC52585056,ACC33381086,14673.81,4914.0,13106.05,22865.86,0,0,healthcare,Edinburgh,online_banking
TXN-f70eb473-b9a4-4c95-9fc8-7d4f85573ccb,2025-03-04 23:57:15,CASH_OUT,1386.06,ACC68617594,ACC28223512,1527.75,141.69,471.23,1857.29,0,0,transport,Birmingham,online_banking
TXN-fd99cf83-ff86-4b6a-a68c-ed49e963013b,2025-03-05 13:31:19,PAYMENT,41.74,ACC72234675,ACC14259684,4422.04,4380.3,12607.29,12649.03,0,0,retail,Manchester,online_banking
TXN-82d27cf6-62b9-4ded-bdef-f45fd1247856,2025-03-05 15:26:07,DEBIT,596.66,ACC38257191,ACC66249702,9479.77,8883.11,18392.52,18989.18,0,0,retail,Bristol,atm
TXN-639805d3-57c3-4ff4-a9b9-45dc989e96a4,2025-03-05 15:56:17,PAYMENT,1723.25,ACC20796722,ACC90267122,14024.7,12301.45,28280.29,30003.54,0,0,groceries,Sheffield,branch
TXN-279512bc-ed82-441c-8d01-c4ed5101fe59,2025-03-05 17:14:56,CASH_IN,1622.68,ACC46015375,ACC88005556,7540.19,9162.87,20835.29,20835.29,0,0,financial_services,Glasgow,online_banking
TXN-cc70eba3-a8bc-4bc1-9e83-39fc954eccc7,2025-03-05 18:06:51,CASH_IN,3721.67,ACC59304469,ACC79696025,17903.29,21624.96,11599.34,11599.34,0,0,restaurants,Manchester,branch
TXN-0d0a7088-4c0a-4327-a218-8df2e29d1378,2025-03-05 19:23:11,PAYMENT,156.68,ACC78919151,ACC20064387,19452.23,19295.55,5705.73,5862.41,0,0,entertainment,Nottingham,card_terminal
TXN-1afd5590-a9dd-4756-afc2-94c9c0ff5bde,2025-03-05 21:39:44,CASH_IN,870.03,ACC92628262,ACC39604743,11861.75,12731.78,24534.01,24534.01,0,0,transport,Leeds,card_terminal
TXN-18f649dc-4614-49a3-81d8-5736212b95c7,2025-03-05 22:50:03,DEBIT,1629.57,ACC83226170,ACC48879071,15362.48,13732.91,12497.6,14127.17,0,0,restaurants,Nottingham,atm
TXN-24bfef3c-1961-4410-bf69-cfee00832814,2025-03-05 23:59:16,PAYMENT,351.68,ACC57601987,ACC55610169,17487.63,17135.95,9167.16,9518.84,0,0,utilities,Sheffield,atm
TXN-2841ff08-ad7e-471e-a4ea-72fea627e045,2025-03-06 02:47:54,PAYMENT,2023.19,ACC47292234,ACC43829709,12523.91,10500.72,8604.47,10627.66,0,0,entertainment,Cardiff,atm
TXN-634d7661-d8bf-4eef-a5aa-ea635d42dce8,2025-03-06 06:30:16,CASH_OUT,1623.67,ACC78139880,ACC24282218,164.58,0.0,21662.76,23286.43,0,0,restaurants,Glasgow,branch
TXN-0a124af9-bd92-436f-be5e-8afa15a8f57b,2025-03-06 08:06:30,TRANSFER,7526.73,ACC83886264,ACC96344588,6480.61,0.0,9926.85,17453.58,0,0,financial_services,Sheffield,mobile_app
TXN-a041da7e-8502-4980-bf7b-b65c93e34ced,2025-03-06 12:03:41,TRANSFER,9281.72,ACC96871612,ACC49668971,3205.46,0.0,29104.5,38386.22,0,0,travel,Liverpool,branch
TXN-d2c8f53b-dc5e-4ab0-8903-3572f5c02c82,2025-03-06 13:48:01,CASH_IN,4100.7,ACC34901990,ACC12512536,10877.96,14978.66,13622.37,13622.37,0,0,retail,Cardiff,atm
TXN-2727c5d1-7444-438c-80f2-ec2e4ef69074,2025-03-06 16:36:10,CASH_IN,4215.87,ACC60090149,ACC18113477,4705.52,8921.39,21215.09,21215.09,1,0,travel,Glasgow,online_banking
TXN-b18c23e7-31a4-42d0-a88f-8b055ffb98a9,2025-03-06 20:10:33,PAYMENT,2436.76,ACC12729224,ACC62405812,1446.82,0.0,15781.78,18218.54,0,0,travel,London,card_terminal
TXN-c2be3437-adfe-4dc4-8d1c-8b1f9c983b4c,2025-03-07 10:07:47,CASH_IN,2270.92,ACC59535894,ACC71028216,12709.19,14980.11,26403.75,26403.75,0,0,travel,Bristol,branch
TXN-d0a360f5-e8ca-4db5-a7a8-0d732d0e80af,2025-03-07 13:37:31,CASH_IN,3392.44,ACC85357498,ACC96884788,16503.79,19896.23,11914.58,11914.58,0,0,restaurants,Liverpool,atm
TXN-1e1840bb-4382-48d2-a8ad-a4ef2fd65a83,2025-03-07 14:08:36,TRANSFER,1222.72,ACC66135102,ACC90050918,6177.06,4954.34,5491.34,6714.06,0,0,entertainment,Cardiff,atm
TXN-b8e619a3-c950-4b4d-a027-f000ff35aaa3,2025-03-07 16:13:20,DEBIT,66.64,ACC75337822,ACC15885670,10385.67,10319.03,23114.83,23181.47,0,0,restaurants,Glasgow,atm
TXN-ae739c65-87f2-468a-afbb-062365d4d99a,2025-03-08 05:34:53,PAYMENT,2131.53,ACC25803092,ACC59857504,2295.69,164.16,11087.58,13219.11,0,0,restaurants,Bristol,card_terminal
TXN-4005ef8b-beae-4cbb-867f-6c8341b15105,2025-03-08 06:10:27,CASH_IN,3629.72,ACC61100987,ACC32750139,11234.78,14864.5,29781.91,29781.91,0,0,entertainment,Liverpool,mobile_app
TXN-0b49c8af-666e-4b12-9bd7-f1704c31cd14,2025-03-08 08:37:10,TRANSFER,4762.09,ACC19785926,ACC90525899,19180.17,14418.08,24975.53,29737.62,0,0,travel,Manchester,mobile_app
TXN-7f954922-8537-421a-9497-e94ebc41b7d5,2025-03-08 10:46:01,TRANSFER,625.21,ACC66278204,ACC63955904,12668.99,12043.78,21401.09,22026.3,0,0,healthcare,Liverpool,card_terminal
TXN-7dda834d-85ae-4a02-b1e2-392bcc54a835,2025-03-08 12:29:53,CASH_IN,2098.13,ACC92190565,ACC26503581,19879.48,21977.61,9279.7,9279.7,0,0,financial_services,Nottingham,card_terminal
TXN-e36dc4d4-1ef5-438f-9f86-6957e89bfee3,2025-03-08 19:30:08,CASH_IN,3391.03,ACC11305024,ACC45346197,4675.61,8066.64,9471.92,9471.92,0,0,utilities,Liverpool,online_banking
TXN-f6d22089-89da-4367-93ed-c72bd6033f91,2025-03-08 23:38:09,CASH_IN,3148.92,ACC27460780,ACC89727494,6343.06,9491.98,2466.96,2466.96,0,0,financial_services,Bristol,online_banking
TXN-ef8a32b1-4463-4959-a147-b6eb309ad8b0,2025-03-09 01:13:53,DEBIT,464.2,ACC19976458,ACC99686372,17798.35,17334.15,29709.71,30173.91,0,0,groceries,London,branch
TXN-a43eabf7-904e-4fb6-a8e4-51907bef31b9,2025-03-09 01:28:48,DEBIT,2055.96,ACC19447334,ACC50789378,15905.57,13849.61,1749.0,3804.96,0,0,transport,Leeds,branch
TXN-ba75b102-f6db-446d-98a4-c5b7e0a98327,2025-03-09 07:54:02,DEBIT,1264.75,ACC35709072,ACC47830178,1459.91,195.16,24587.6,25852.35,0,0,entertainment,Newcastle,online_banking
TXN-07f9eb26-da1e-48d1-a918-5ba8f7e2c93c,2025-03-09 09:11:24,CASH_IN,552.94,ACC57572279,ACC45879718,2016.65,2569.59,4466.92,4466.92,0,0,financial_services,Manchester,online_banking
TXN-cc6b7dd5-9743-4715-8d1d-8f8d703950e2,2025-03-09 13:10:19,TRANSFER,6819.4,ACC20482769,ACC85721444,11956.71,5137.31,23621.12,30440.52,0,0,transport,London,online_banking
